67,allocated_size,1776.66
67,color_size,3365.59
67,color_size undo_redo,0
68,paths,2.71667
68,colors,1.9415
68,shadows,6.08144
68,frame_time_ms,10.7396
68,virtual_size,1172.88
68,allocated_size,1776.66
68,color_size,3365.59
68,color_size undo_redo,0
69,paths,3.03104
69,colors,1.93434
69,shadows,6.10918
69,frame_time_ms,11.0746
69,virtual_size,1172.88
69,allocated_size,1776.66
69,color_size,3365.59
69,color_size undo_redo,0
70,paths,2.7433
70,colors,1.96506
70,shadows,6.30067
70,frame_time_ms,11.009
70,virtual_size,1172.88
70,allocated_size,1776.66
70,color_size,3365.59
70,color_size undo_redo,0
71,paths,2.78118
71,colors,2.26998
71,shadows,6.07437
71,frame_time_ms,11.1255
71,virtual_size,1172.88
71,allocated_size,1776.66
71,color_size,3365.59
71,color_size undo_redo,0
72,paths,2.97574
72,colors,1.90464
72,shadows,6.05274
72,frame_time_ms,10.9331
72,virtual_size,1172.88
72,allocated_size,1776.66
72,color_size,3365.59
72,color_size undo_redo,0
73,paths,3.38944
73,colors,1.91795
73,shadows,6.36314
73,frame_time_ms,11.6705
73,virtual_size,1172.88
73,allocated_size,1776.66
73,color_size,3365.59
73,color_size undo_redo,0
74,paths,2.76173
74,colors,1.87494
74,shadows,6.17472
74,frame_time_ms,10.8114
74,virtual_size,1172.88
74,allocated_size,1776.66
74,color_size,3365.59
74,color_size undo_redo,0
75,paths,2.7136
75,colors,2.22106
75,shadows,6.19021
75,frame_time_ms,11.1249
75,virtual_size,1172.88
75,allocated_size,1776.66
75,color_size,3365.59
75,color_size undo_redo,0
76,paths,2.74227
76,colors,2.27226
76,shadows,6.09382
76,frame_time_ms,11.1084
76,virtual_size,1172.88
76,allocated_size,1776.66
76,color_size,3365.59
76,color_size undo_redo,0
77,paths,2.97882
77,colors,1.89338
77,shadows,6.05901
77,frame_time_ms,10.9312
77,virtual_size,1172.88
77,allocated_size,1776.66
77,color_size,3365.59
77,color_size undo_redo,0
78,paths,3.36282
78,colors,1.91386
78,shadows,6.01814
78,frame_time_ms,11.2948
78,virtual_size,1172.88
